1.3659934513808835E15, 1.5852866622886465E15, 9.919303007642474E14, 1.322030275699978E15, 1.3245713509147732E15, 1.8536438114316258E15, 7.075078975227602E14, 1.6549822358594798E15, 1.5524461821564455E15, 1.462677145235203E15, 
1.376261884986138E15, 1.616645601513083E15, 1.007623003439359E15, 1.3523305981805625E15, 1.3552300101564088E15, 1.9064518163383048E15, 7.221921571868082E14, 1.6835151897131598E15, 1.576475578441841E15, 1.477343189795174E15, 
9.166384643646959E14, 1.0557959951199264E15, 6.608430205929452E14, 8.863703146255929E14, 8.89327202058489E14, 1.2492378324745315E15, 4.741234661592149E14, 1.1071024870043749E15, 1.0333764531184156E15, 9.782877663195902E14, 
1.200872310488287E15, 1.401249370210449E15, 8.73501388324807E14, 1.1731609276987168E15, 1.175132617726851E15, 1.6396224411097775E15, 6.246344777887454E14, 1.4645159557825988E15, 1.375144396416714E15, 1.2890305360914305E15, 
1.5992491872544272E15, 1.8470475457302388E15, 1.159374372065344E15, 1.5478095164042855E15, 1.5553549508784762E15, 2.1691647254365028E15, 8.256518785479325E14, 1.940791583488492E15, 1.812099555554753E15, 1.7125096595191935E15, 
9.777014028696498E14, 1.144098829723198E15, 7.13136247915137E14, 9.535902832581645E14, 9.532132747878586E14, 1.342026780693904E15, 5.106591421920351E14, 1.1906242505212548E15, 1.1155993257694466E15, 1.0468464102185085E15, 
1.1212916324839046E15, 1.2874840450471378E15, 8.04269133524976E14, 1.0810778297639519E15, 1.0881640417424041E15, 1.5113272815629948E15, 5.774561594803004E14, 1.3532231926528048E15, 1.269366920023317E15, 1.1968618668200762E15, 
1.9580638651714708E15, 2.282935907746379E15, 1.4273994782680782E15, 1.9088597973096518E15, 1.9142475098218492E15, 2.6786224634998935E15, 1.0184322685472511E15, 2.3854450320805405E15, 2.234873844774635E15, 2.1005913386967572E15, 
1.336805416326782E15, 1.5598894455837075E15, 9.747182385718118E14, 1.301145894268794E15, 1.3028943255499625E15, 1.8311287201554532E15, 6.9656437266765E14, 1.6255145249231008E15, 1.5221287644854685E15, 1.4316969008957108E15, 
1.5731553458508525E15, 1.816938583449318E15, 1.1365604314319225E15, 1.5198004404411458E15, 1.5282738230609745E15, 2.1360421422870502E15, 8.141174298719116E14, 1.9023424139703542E15, 1.7826050782567498E15, 1.6808295120580345E15, 
